Index,ID,DAY,Grupe.ID,Sum of Grupe.nr_persoane,Grupe.speciality,LANGUAGE,Sum of NO_LESSONS_IN_2_WEEKS,PAIR,Profesori.ID,Profesori.NAME,SEMESTER,SUBJECT,TYPE
9515,14,FRIDAY,20,29,SI-232,ro,1,5,14,Aleena Petersen,2,MD,practica
9516,14,SATURDAY,20,29,SI-232,ro,1,2,14,Aleena Petersen,2,MD,practica
9517,14,SATURDAY,20,29,SI-232,ro,1,3,14,Aleena Petersen,2,MD,practica
9518,14,SATURDAY,20,29,SI-232,ro,1,5,14,Aleena Petersen,2,MD,practica
9519,14,SATURDAY,20,29,SI-232,ro,1,7,14,Aleena Petersen,2,MD,practica
9520,14,MONDAY,20,29,SI-232,ro,2,1,131,Patrick Hess,2,MD,lab
9521,14,MONDAY,20,29,SI-232,ro,2,2,131,Patrick Hess,2,MD,lab
9522,14,MONDAY,20,29,SI-232,ro,2,3,131,Patrick Hess,2,MD,lab
9523,14,MONDAY,20,29,SI-232,ro,2,5,131,Patrick Hess,2,MD,lab
9524,14,MONDAY,20,29,SI-232,ro,2,6,131,Patrick Hess,2,MD,lab
9525,14,TUESDAY,20,29,SI-232,ro,2,1,131,Patrick Hess,2,MD,lab
9526,14,TUESDAY,20,29,SI-232,ro,2,4,131,Patrick Hess,2,MD,lab
9527,14,TUESDAY,20,29,SI-232,ro,2,5,131,Patrick Hess,2,MD,lab
9528,14,TUESDAY,20,29,SI-232,ro,2,6,131,Patrick Hess,2,MD,lab
9529,14,WEDNESDAY,20,29,SI-232,ro,2,6,131,Patrick Hess,2,MD,lab
9530,14,THURSDAY,20,29,SI-232,ro,2,2,131,Patrick Hess,2,MD,lab
9531,14,THURSDAY,20,29,SI-232,ro,2,3,131,Patrick Hess,2,MD,lab
9532,14,THURSDAY,20,29,SI-232,ro,2,4,131,Patrick Hess,2,MD,lab
9533,14,THURSDAY,20,29,SI-232,ro,2,6,131,Patrick Hess,2,MD,lab
9534,14,THURSDAY,20,29,SI-232,ro,2,7,131,Patrick Hess,2,MD,lab
9535,14,FRIDAY,20,29,SI-232,ro,2,1,131,Patrick Hess,2,MD,lab
9536,14,FRIDAY,20,29,SI-232,ro,2,3,131,Patrick Hess,2,MD,lab
9537,14,FRIDAY,20,29,SI-232,ro,2,6,131,Patrick Hess,2,MD,lab
9538,14,SATURDAY,20,29,SI-232,ro,2,1,131,Patrick Hess,2,MD,lab
9539,14,SATURDAY,20,29,SI-232,ro,2,5,131,Patrick Hess,2,MD,lab
9540,39,MONDAY,21,21,SI-233,ru,2,1,39,Blaise Bates,2,L. Engleză 1-2,practica
9541,39,MONDAY,21,21,SI-233,ru,2,2,39,Blaise Bates,2,L. Engleză 1-2,practica
9542,39,MONDAY,21,21,SI-233,ru,2,3,39,Blaise Bates,2,L. Engleză 1-2,practica
9543,39,MONDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9544,39,MONDAY,21,21,SI-233,ru,2,6,39,Blaise Bates,2,L. Engleză 1-2,practica
9545,39,TUESDAY,21,21,SI-233,ru,2,1,39,Blaise Bates,2,L. Engleză 1-2,practica
9546,39,TUESDAY,21,21,SI-233,ru,2,4,39,Blaise Bates,2,L. Engleză 1-2,practica
9547,39,TUESDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9548,39,TUESDAY,21,21,SI-233,ru,2,7,39,Blaise Bates,2,L. Engleză 1-2,practica
9549,39,WEDNESDAY,21,21,SI-233,ru,2,1,39,Blaise Bates,2,L. Engleză 1-2,practica
9550,39,WEDNESDAY,21,21,SI-233,ru,2,2,39,Blaise Bates,2,L. Engleză 1-2,practica
9551,39,WEDNESDAY,21,21,SI-233,ru,2,3,39,Blaise Bates,2,L. Engleză 1-2,practica
9552,39,WEDNESDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9553,39,WEDNESDAY,21,21,SI-233,ru,2,7,39,Blaise Bates,2,L. Engleză 1-2,practica
9554,39,THURSDAY,21,21,SI-233,ru,2,1,39,Blaise Bates,2,L. Engleză 1-2,practica
9555,39,THURSDAY,21,21,SI-233,ru,2,4,39,Blaise Bates,2,L. Engleză 1-2,practica
9556,39,THURSDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9557,39,FRIDAY,21,21,SI-233,ru,2,2,39,Blaise Bates,2,L. Engleză 1-2,practica
9558,39,FRIDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9559,39,SATURDAY,21,21,SI-233,ru,2,1,39,Blaise Bates,2,L. Engleză 1-2,practica
9560,39,SATURDAY,21,21,SI-233,ru,2,2,39,Blaise Bates,2,L. Engleză 1-2,practica
9561,39,SATURDAY,21,21,SI-233,ru,2,3,39,Blaise Bates,2,L. Engleză 1-2,practica
9562,39,SATURDAY,21,21,SI-233,ru,2,5,39,Blaise Bates,2,L. Engleză 1-2,practica
9563,39,SATURDAY,21,21,SI-233,ru,2,6,39,Blaise Bates,2,L. Engleză 1-2,practica
9564,39,SATURDAY,21,21,SI-233,ru,2,7,39,Blaise Bates,2,L. Engleză 1-2,practica
9565,38,MONDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9566,38,MONDAY,21,21,SI-233,ru,2,3,38,Faye McCarty,2,L. Română 2,practica
9567,38,MONDAY,21,21,SI-233,ru,2,4,38,Faye McCarty,2,L. Română 2,practica
9568,38,MONDAY,21,21,SI-233,ru,2,5,38,Faye McCarty,2,L. Română 2,practica
9569,38,MONDAY,21,21,SI-233,ru,2,6,38,Faye McCarty,2,L. Română 2,practica
9570,38,MONDAY,21,21,SI-233,ru,2,7,38,Faye McCarty,2,L. Română 2,practica
9571,38,TUESDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9572,38,TUESDAY,21,21,SI-233,ru,2,2,38,Faye McCarty,2,L. Română 2,practica
9573,38,TUESDAY,21,21,SI-233,ru,2,5,38,Faye McCarty,2,L. Română 2,practica
9574,38,TUESDAY,21,21,SI-233,ru,2,6,38,Faye McCarty,2,L. Română 2,practica
9575,38,WEDNESDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9576,38,WEDNESDAY,21,21,SI-233,ru,2,3,38,Faye McCarty,2,L. Română 2,practica
9577,38,WEDNESDAY,21,21,SI-233,ru,2,5,38,Faye McCarty,2,L. Română 2,practica
9578,38,WEDNESDAY,21,21,SI-233,ru,2,6,38,Faye McCarty,2,L. Română 2,practica
9579,38,THURSDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9580,38,THURSDAY,21,21,SI-233,ru,2,2,38,Faye McCarty,2,L. Română 2,practica
9581,38,THURSDAY,21,21,SI-233,ru,2,6,38,Faye McCarty,2,L. Română 2,practica
9582,38,FRIDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9583,38,FRIDAY,21,21,SI-233,ru,2,2,38,Faye McCarty,2,L. Română 2,practica
9584,38,FRIDAY,21,21,SI-233,ru,2,3,38,Faye McCarty,2,L. Română 2,practica
9585,38,FRIDAY,21,21,SI-233,ru,2,4,38,Faye McCarty,2,L. Română 2,practica
9586,38,FRIDAY,21,21,SI-233,ru,2,5,38,Faye McCarty,2,L. Română 2,practica
9587,38,FRIDAY,21,21,SI-233,ru,2,7,38,Faye McCarty,2,L. Română 2,practica
9588,38,SATURDAY,21,21,SI-233,ru,2,1,38,Faye McCarty,2,L. Română 2,practica
9589,38,SATURDAY,21,21,SI-233,ru,2,5,38,Faye McCarty,2,L. Română 2,practica
9590,38,SATURDAY,21,21,SI-233,ru,2,7,38,Faye McCarty,2,L. Română 2,practica
9591,40,MONDAY,21,21,SI-233,ru,2,4,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9592,40,TUESDAY,21,21,SI-233,ru,2,2,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9593,40,TUESDAY,21,21,SI-233,ru,2,4,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9594,40,TUESDAY,21,21,SI-233,ru,2,5,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9595,40,WEDNESDAY,21,21,SI-233,ru,2,2,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9596,40,WEDNESDAY,21,21,SI-233,ru,2,5,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9597,40,WEDNESDAY,21,21,SI-233,ru,2,6,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9598,40,THURSDAY,21,21,SI-233,ru,2,1,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9599,40,THURSDAY,21,21,SI-233,ru,2,2,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9600,40,THURSDAY,21,21,SI-233,ru,2,3,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9601,40,THURSDAY,21,21,SI-233,ru,2,5,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9602,40,THURSDAY,21,21,SI-233,ru,2,7,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9603,40,FRIDAY,21,21,SI-233,ru,2,2,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9604,40,FRIDAY,21,21,SI-233,ru,2,5,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9605,40,FRIDAY,21,21,SI-233,ru,2,7,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9606,40,SATURDAY,21,21,SI-233,ru,2,3,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9607,40,SATURDAY,21,21,SI-233,ru,2,6,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9608,40,SATURDAY,21,21,SI-233,ru,2,7,40,Madilyn Ramsey,2,Ed. Fizică 1-2,practica
9609,13,MONDAY,21,21,SI-233,ru,2,1,13,Shepard Decker,2,MS,teorie
9610,13,MONDAY,21,21,SI-233,ru,2,5,13,Shepard Decker,2,MS,teorie
9611,13,MONDAY,21,21,SI-233,ru,2,6,13,Shepard Decker,2,MS,teorie
9612,13,MONDAY,21,21,SI-233,ru,2,7,13,Shepard Decker,2,MS,teorie
9613,13,TUESDAY,21,21,SI-233,ru,2,1,13,Shepard Decker,2,MS,teorie
9614,13,TUESDAY,21,21,SI-233,ru,2,3,13,Shepard Decker,2,MS,teorie
9615,13,TUESDAY,21,21,SI-233,ru,2,4,13,Shepard Decker,2,MS,teorie
9616,13,TUESDAY,21,21,SI-233,ru,2,6,13,Shepard Decker,2,MS,teorie
9617,13,WEDNESDAY,21,21,SI-233,ru,2,3,13,Shepard Decker,2,MS,teorie
9618,13,THURSDAY,21,21,SI-233,ru,2,3,13,Shepard Decker,2,MS,teorie
9619,13,THURSDAY,21,21,SI-233,ru,2,4,13,Shepard Decker,2,MS,teorie
9620,13,FRIDAY,21,21,SI-233,ru,2,1,13,Shepard Decker,2,MS,teorie
9621,13,FRIDAY,21,21,SI-233,ru,2,2,13,Shepard Decker,2,MS,teorie
9622,13,FRIDAY,21,21,SI-233,ru,2,7,13,Shepard Decker,2,MS,teorie
9623,13,SATURDAY,21,21,SI-233,ru,2,3,13,Shepard Decker,2,MS,teorie
9624,13,SATURDAY,21,21,SI-233,ru,2,6,13,Shepard Decker,2,MS,teorie
9625,13,SATURDAY,21,21,SI-233,ru,2,7,13,Shepard Decker,2,MS,teorie
9626,13,MONDAY,21,21,SI-233,ru,1,1,13,Shepard Decker,2,MS,practica
9627,13,MONDAY,21,21,SI-233,ru,1,5,13,Shepard Decker,2,MS,practica
9628,13,MONDAY,21,21,SI-233,ru,1,6,13,Shepard Decker,2,MS,practica
9629,13,MONDAY,21,21,SI-233,ru,1,7,13,Shepard Decker,2,MS,practica
9630,13,TUESDAY,21,21,SI-233,ru,1,1,13,Shepard Decker,2,MS,practica
9631,13,TUESDAY,21,21,SI-233,ru,1,3,13,Shepard Decker,2,MS,practica
9632,13,TUESDAY,21,21,SI-233,ru,1,4,13,Shepard Decker,2,MS,practica
9633,13,TUESDAY,21,21,SI-233,ru,1,6,13,Shepard Decker,2,MS,practica
9634,13,WEDNESDAY,21,21,SI-233,ru,1,3,13,Shepard Decker,2,MS,practica
9635,13,THURSDAY,21,21,SI-233,ru,1,3,13,Shepard Decker,2,MS,practica
9636,13,THURSDAY,21,21,SI-233,ru,1,4,13,Shepard Decker,2,MS,practica
9637,13,FRIDAY,21,21,SI-233,ru,1,1,13,Shepard Decker,2,MS,practica
9638,13,FRIDAY,21,21,SI-233,ru,1,2,13,Shepard Decker,2,MS,practica
9639,13,FRIDAY,21,21,SI-233,ru,1,7,13,Shepard Decker,2,MS,practica
9640,13,SATURDAY,21,21,SI-233,ru,1,3,13,Shepard Decker,2,MS,practica
9641,13,SATURDAY,21,21,SI-233,ru,1,6,13,Shepard Decker,2,MS,practica
9642,13,SATURDAY,21,21,SI-233,ru,1,7,13,Shepard Decker,2,MS,practica
9643,13,MONDAY,21,21,SI-233,ru,2,1,130,Anika Peters,2,MS,lab
9644,13,MONDAY,21,21,SI-233,ru,2,3,130,Anika Peters,2,MS,lab
9645,13,MONDAY,21,21,SI-233,ru,2,4,130,Anika Peters,2,MS,lab
9646,13,MONDAY,21,21,SI-233,ru,2,6,130,Anika Peters,2,MS,lab
9647,13,TUESDAY,21,21,SI-233,ru,2,1,130,Anika Peters,2,MS,lab
9648,13,TUESDAY,21,21,SI-233,ru,2,3,130,Anika Peters,2,MS,lab
9649,13,TUESDAY,21,21,SI-233,ru,2,4,130,Anika Peters,2,MS,lab
9650,13,WEDNESDAY,21,21,SI-233,ru,2,2,130,Anika Peters,2,MS,lab
9651,13,WEDNESDAY,21,21,SI-233,ru,2,4,130,Anika Peters,2,MS,lab
9652,13,WEDNESDAY,21,21,SI-233,ru,2,5,130,Anika Peters,2,MS,lab
9653,13,WEDNESDAY,21,21,SI-233,ru,2,7,130,Anika Peters,2,MS,lab
9654,13,THURSDAY,21,21,SI-233,ru,2,4,130,Anika Peters,2,MS,lab
9655,13,THURSDAY,21,21,SI-233,ru,2,5,130,Anika Peters,2,MS,lab
9656,13,THURSDAY,21,21,SI-233,ru,2,7,130,Anika Peters,2,MS,lab
9657,13,FRIDAY,21,21,SI-233,ru,2,1,130,Anika Peters,2,MS,lab
9658,13,FRIDAY,21,21,SI-233,ru,2,2,130,Anika Peters,2,MS,lab
9659,13,FRIDAY,21,21,SI-233,ru,2,3,130,Anika Peters,2,MS,lab
9660,13,FRIDAY,21,21,SI-233,ru,2,7,130,Anika Peters,2,MS,lab
9661,13,SATURDAY,21,21,SI-233,ru,2,3,130,Anika Peters,2,MS,lab
9662,13,SATURDAY,21,21,SI-233,ru,2,5,130,Anika Peters,2,MS,lab
9663,2,MONDAY,21,21,SI-233,ru,2,1,2,Antonino Pizelato,2,AM2,teorie
9664,2,MONDAY,21,21,SI-233,ru,2,2,2,Antonino Pizelato,2,AM2,teorie
9665,2,MONDAY,21,21,SI-233,ru,2,3,2,Antonino Pizelato,2,AM2,teorie
9666,2,MONDAY,21,21,SI-233,ru,2,4,2,Antonino Pizelato,2,AM2,teorie
9667,2,MONDAY,21,21,SI-233,ru,2,5,2,Antonino Pizelato,2,AM2,teorie
9668,2,MONDAY,21,21,SI-233,ru,2,6,2,Antonino Pizelato,2,AM2,teorie
9669,2,MONDAY,21,21,SI-233,ru,2,7,2,Antonino Pizelato,2,AM2,teorie
9670,2,WEDNESDAY,21,21,SI-233,ru,2,1,2,Antonino Pizelato,2,AM2,teorie
9671,2,WEDNESDAY,21,21,SI-233,ru,2,2,2,Antonino Pizelato,2,AM2,teorie
9672,2,WEDNESDAY,21,21,SI-233,ru,2,3,2,Antonino Pizelato,2,AM2,teorie
9673,2,WEDNESDAY,21,21,SI-233,ru,2,4,2,Antonino Pizelato,2,AM2,teorie
9674,2,WEDNESDAY,21,21,SI-233,ru,2,5,2,Antonino Pizelato,2,AM2,teorie
9675,2,WEDNESDAY,21,21,SI-233,ru,2,6,2,Antonino Pizelato,2,AM2,teorie
9676,2,WEDNESDAY,21,21,SI-233,ru,2,7,2,Antonino Pizelato,2,AM2,teorie
9677,2,FRIDAY,21,21,SI-233,ru,2,1,2,Antonino Pizelato,2,AM2,teorie
9678,2,FRIDAY,21,21,SI-233,ru,2,2,2,Antonino Pizelato,2,AM2,teorie
9679,2,FRIDAY,21,21,SI-233,ru,2,3,2,Antonino Pizelato,2,AM2,teorie
9680,2,FRIDAY,21,21,SI-233,ru,2,4,2,Antonino Pizelato,2,AM2,teorie
9681,2,FRIDAY,21,21,SI-233,ru,2,5,2,Antonino Pizelato,2,AM2,teorie
9682,2,FRIDAY,21,21,SI-233,ru,2,6,2,Antonino Pizelato,2,AM2,teorie
9683,2,FRIDAY,21,21,SI-233,ru,2,7,2,Antonino Pizelato,2,AM2,teorie
9684,2,MONDAY,21,21,SI-233,ru,1,1,2,Antonino Pizelato,2,AM2,practica
9685,2,MONDAY,21,21,SI-233,ru,1,2,2,Antonino Pizelato,2,AM2,practica
9686,2,MONDAY,21,21,SI-233,ru,1,3,2,Antonino Pizelato,2,AM2,practica
9687,2,MONDAY,21,21,SI-233,ru,1,4,2,Antonino Pizelato,2,AM2,practica
9688,2,MONDAY,21,21,SI-233,ru,1,5,2,Antonino Pizelato,2,AM2,practica
9689,2,MONDAY,21,21,SI-233,ru,1,6,2,Antonino Pizelato,2,AM2,practica
9690,2,MONDAY,21,21,SI-233,ru,1,7,2,Antonino Pizelato,2,AM2,practica
9691,2,WEDNESDAY,21,21,SI-233,ru,1,1,2,Antonino Pizelato,2,AM2,practica
9692,2,WEDNESDAY,21,21,SI-233,ru,1,2,2,Antonino Pizelato,2,AM2,practica
9693,2,WEDNESDAY,21,21,SI-233,ru,1,3,2,Antonino Pizelato,2,AM2,practica
9694,2,WEDNESDAY,21,21,SI-233,ru,1,4,2,Antonino Pizelato,2,AM2,practica
9695,2,WEDNESDAY,21,21,SI-233,ru,1,5,2,Antonino Pizelato,2,AM2,practica
9696,2,WEDNESDAY,21,21,SI-233,ru,1,6,2,Antonino Pizelato,2,AM2,practica
9697,2,WEDNESDAY,21,21,SI-233,ru,1,7,2,Antonino Pizelato,2,AM2,practica
9698,2,FRIDAY,21,21,SI-233,ru,1,1,2,Antonino Pizelato,2,AM2,practica
9699,2,FRIDAY,21,21,SI-233,ru,1,2,2,Antonino Pizelato,2,AM2,practica
9700,2,FRIDAY,21,21,SI-233,ru,1,3,2,Antonino Pizelato,2,AM2,practica
9701,2,FRIDAY,21,21,SI-233,ru,1,4,2,Antonino Pizelato,2,AM2,practica
9702,2,FRIDAY,21,21,SI-233,ru,1,5,2,Antonino Pizelato,2,AM2,practica
9703,2,FRIDAY,21,21,SI-233,ru,1,6,2,Antonino Pizelato,2,AM2,practica
9704,2,FRIDAY,21,21,SI-233,ru,1,7,2,Antonino Pizelato,2,AM2,practica
9705,12,MONDAY,21,21,SI-233,ru,2,1,12,Carter Mullen,2,Mecanica Teoretică,teorie
9706,12,MONDAY,21,21,SI-233,ru,2,4,12,Carter Mullen,2,Mecanica Teoretică,teorie
9707,12,MONDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9708,12,TUESDAY,21,21,SI-233,ru,2,1,12,Carter Mullen,2,Mecanica Teoretică,teorie
9709,12,TUESDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9710,12,TUESDAY,21,21,SI-233,ru,2,6,12,Carter Mullen,2,Mecanica Teoretică,teorie
9711,12,TUESDAY,21,21,SI-233,ru,2,7,12,Carter Mullen,2,Mecanica Teoretică,teorie
9712,12,WEDNESDAY,21,21,SI-233,ru,2,1,12,Carter Mullen,2,Mecanica Teoretică,teorie
9713,12,WEDNESDAY,21,21,SI-233,ru,2,4,12,Carter Mullen,2,Mecanica Teoretică,teorie
9714,12,WEDNESDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9715,12,THURSDAY,21,21,SI-233,ru,2,3,12,Carter Mullen,2,Mecanica Teoretică,teorie
9716,12,THURSDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9717,12,FRIDAY,21,21,SI-233,ru,2,1,12,Carter Mullen,2,Mecanica Teoretică,teorie
9718,12,FRIDAY,21,21,SI-233,ru,2,2,12,Carter Mullen,2,Mecanica Teoretică,teorie
9719,12,FRIDAY,21,21,SI-233,ru,2,3,12,Carter Mullen,2,Mecanica Teoretică,teorie
9720,12,FRIDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9721,12,SATURDAY,21,21,SI-233,ru,2,2,12,Carter Mullen,2,Mecanica Teoretică,teorie
9722,12,SATURDAY,21,21,SI-233,ru,2,5,12,Carter Mullen,2,Mecanica Teoretică,teorie
9723,12,SATURDAY,21,21,SI-233,ru,2,7,12,Carter Mullen,2,Mecanica Teoretică,teorie
9724,12,MONDAY,21,21,SI-233,ru,2,1,129,Drake Kemp,2,Mecanica Teoretică,lab
9725,12,MONDAY,21,21,SI-233,ru,2,6,129,Drake Kemp,2,Mecanica Teoretică,lab
9726,12,TUESDAY,21,21,SI-233,ru,2,1,129,Drake Kemp,2,Mecanica Teoretică,lab
9727,12,TUESDAY,21,21,SI-233,ru,2,3,129,Drake Kemp,2,Mecanica Teoretică,lab
9728,12,TUESDAY,21,21,SI-233,ru,2,4,129,Drake Kemp,2,Mecanica Teoretică,lab
9729,12,WEDNESDAY,21,21,SI-233,ru,2,2,129,Drake Kemp,2,Mecanica Teoretică,lab
9730,12,WEDNESDAY,21,21,SI-233,ru,2,3,129,Drake Kemp,2,Mecanica Teoretică,lab
9731,12,THURSDAY,21,21,SI-233,ru,2,4,129,Drake Kemp,2,Mecanica Teoretică,lab
9732,12,THURSDAY,21,21,SI-233,ru,2,6,129,Drake Kemp,2,Mecanica Teoretică,lab
9733,12,THURSDAY,21,21,SI-233,ru,2,7,129,Drake Kemp,2,Mecanica Teoretică,lab
9734,12,FRIDAY,21,21,SI-233,ru,2,2,129,Drake Kemp,2,Mecanica Teoretică,lab
9735,12,FRIDAY,21,21,SI-233,ru,2,5,129,Drake Kemp,2,Mecanica Teoretică,lab
9736,12,SATURDAY,21,21,SI-233,ru,2,2,129,Drake Kemp,2,Mecanica Teoretică,lab
9737,12,SATURDAY,21,21,SI-233,ru,2,3,129,Drake Kemp,2,Mecanica Teoretică,lab
9738,12,SATURDAY,21,21,SI-233,ru,2,4,129,Drake Kemp,2,Mecanica Teoretică,lab
9739,12,SATURDAY,21,21,SI-233,ru,2,5,129,Drake Kemp,2,Mecanica Teoretică,lab
9740,7,MONDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9741,7,MONDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9742,7,MONDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9743,7,MONDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9744,7,MONDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9745,7,MONDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9746,7,MONDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9747,7,TUESDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9748,7,TUESDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9749,7,TUESDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9750,7,TUESDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9751,7,TUESDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9752,7,TUESDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9753,7,TUESDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9754,7,WEDNESDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9755,7,WEDNESDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9756,7,WEDNESDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9757,7,WEDNESDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9758,7,WEDNESDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9759,7,WEDNESDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9760,7,WEDNESDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9761,7,THURSDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9762,7,THURSDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9763,7,THURSDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9764,7,THURSDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9765,7,THURSDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9766,7,THURSDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9767,7,THURSDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9768,7,FRIDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9769,7,FRIDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9770,7,FRIDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9771,7,FRIDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9772,7,FRIDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9773,7,FRIDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9774,7,FRIDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9775,7,SATURDAY,21,21,SI-233,ru,2,1,7,Andrew Nigel,2,SDA,teorie
9776,7,SATURDAY,21,21,SI-233,ru,2,2,7,Andrew Nigel,2,SDA,teorie
9777,7,SATURDAY,21,21,SI-233,ru,2,3,7,Andrew Nigel,2,SDA,teorie
9778,7,SATURDAY,21,21,SI-233,ru,2,4,7,Andrew Nigel,2,SDA,teorie
9779,7,SATURDAY,21,21,SI-233,ru,2,5,7,Andrew Nigel,2,SDA,teorie
9780,7,SATURDAY,21,21,SI-233,ru,2,6,7,Andrew Nigel,2,SDA,teorie
9781,7,SATURDAY,21,21,SI-233,ru,2,7,7,Andrew Nigel,2,SDA,teorie
9782,7,MONDAY,21,21,SI-233,ru,1,1,7,Andrew Nigel,2,SDA,practica
9783,7,MONDAY,21,21,SI-233,ru,1,2,7,Andrew Nigel,2,SDA,practica
9784,7,MONDAY,21,21,SI-233,ru,1,3,7,Andrew Nigel,2,SDA,practica
9785,7,MONDAY,21,21,SI-233,ru,1,4,7,Andrew Nigel,2,SDA,practica
9786,7,MONDAY,21,21,SI-233,ru,1,5,7,Andrew Nigel,2,SDA,practica
9787,7,MONDAY,21,21,SI-233,ru,1,6,7,Andrew Nigel,2,SDA,practica
9788,7,MONDAY,21,21,SI-233,ru,1,7,7,Andrew Nigel,2,SDA,practica
9789,7,TUESDAY,21,21,SI-233,ru,1,1,7,Andrew Nigel,2,SDA,practica
9790,7,TUESDAY,21,21,SI-233,ru,1,2,7,Andrew Nigel,2,SDA,practica
